timestamp_seconds,voltage
11.000,1.1613
11.050,1.2516
11.100,1.2613
11.150,1.2032
11.200,1.3452
11.250,1.2774
11.300,1.2419
11.350,1.2258
11.400,1.1710
11.450,1.2097
11.500,1.2387
11.550,1.3129
11.600,1.1226
11.650,1.1710
11.700,1.2161
11.750,1.2355
11.800,1.2226
11.850,1.3000
11.900,1.1065
11.950,1.2548
12.000,1.2935
12.050,1.3839
12.100,1.2032
12.150,1.3032
12.200,1.2097
12.250,1.2290
12.300,1.1903
12.350,1.1903
12.400,1.2000
12.450,1.1806
12.500,1.3000
12.550,1.2548
12.600,1.2097
12.650,1.2290
12.700,1.3226
12.750,1.3516
12.800,1.3581
12.850,1.1194
12.900,1.2355
12.950,1.2323
13.000,1.2452
13.050,1.2097
13.100,1.1774
13.150,1.2032
13.200,1.2516
13.250,1.3581
13.300,1.2323
13.350,1.2097
13.400,1.2194
13.450,1.2161
13.500,1.2452
13.550,1.2677
13.600,1.2290
13.650,1.2774
13.700,1.3935
13.750,1.2290
13.800,1.2935
13.850,1.2548
13.900,1.2355
13.950,1.2355
14.000,1.2323
14.050,1.2677
14.100,1.2742
14.150,1.2355
14.200,1.2290
14.250,1.2290
14.300,1.1548
14.350,1.2161
14.400,1.1323
14.450,1.2290
14.500,1.2903
14.550,1.0290
14.600,1.2645
14.650,1.2032
14.700,1.0516
14.750,1.2677
14.800,1.0581
14.850,1.1258
14.900,1.5484
14.950,1.2935
15.000,1.2968
15.050,1.1613
15.100,1.1065
15.150,1.3000
15.200,1.1839
15.250,1.2290
15.300,1.2194
15.350,1.3000
15.400,1.1000
15.450,1.2774
15.500,1.0484
15.550,1.2290
15.600,1.0839
15.650,1.3742
15.700,1.3452
15.750,1.2871
15.800,1.2194
15.850,1.1065
15.900,1.2613
15.950,1.2452
16.000,1.4097
16.050,1.2452
16.100,1.2806
16.150,1.3968
16.200,1.1613
16.250,1.1387
16.300,1.2613
16.350,1.2968
16.400,1.2645
16.450,1.2871
16.500,1.4161
16.550,1.2516
16.600,1.0452
16.650,1.3226
16.700,1.1677
16.750,1.1581
16.800,1.2065
16.850,1.3484
16.900,1.2097
16.950,1.2710
17.000,1.0903
17.050,1.1903
17.100,1.2452
17.150,1.5000
17.200,1.0968
17.250,1.3323
17.300,1.3806
17.350,1.2032
17.400,1.4032
17.450,1.3000
17.500,1.1968
17.550,1.3774
17.600,1.2968
17.650,1.3194
17.700,1.1129
17.750,1.1677
17.800,1.3000
17.850,1.3065
17.900,1.3581
17.950,1.3839
18.000,1.0323
18.050,1.2129
18.100,0.9710
18.150,0.9968
18.200,1.5129
18.250,1.0871
18.300,1.3258
18.350,1.2355
18.400,1.2032
18.450,1.4968
18.500,1.2968
18.550,1.0645
18.600,1.5000
18.650,1.0839
18.700,1.1839
18.750,1.2806
18.800,1.3516
18.850,1.0677
18.900,1.1516
18.950,1.2677
19.000,1.1194
19.050,1.3516
19.100,1.2516
19.150,1.1290
19.200,1.1806
19.250,1.3452
19.300,1.2161
19.350,1.2194
19.400,1.0774
19.450,1.2226
19.500,1.2290
19.550,1.0710
19.600,1.1774
19.650,1.2000
19.700,1.3968
19.750,1.3097
19.800,1.2742
19.850,1.4032
19.900,1.0806
19.950,1.2290
20.000,1.5323
20.050,1.2097
20.100,1.2613
20.150,1.3226
20.200,0.9903
20.250,1.3097
20.300,1.3258
20.350,1.3677
20.400,1.1871
20.450,1.2000
20.500,1.0903
20.550,1.4355
20.600,1.1290
20.650,1.4645
20.700,1.6032
20.750,1.0452
20.800,1.0935
20.850,1.3355
20.900,1.1774
20.950,1.1871
21.000,1.2516
21.050,1.1452
21.100,1.0484
21.150,1.1871
21.200,1.3613
21.250,0.9548
21.300,1.1968
21.350,1.0968
21.400,1.3581
21.450,1.2710
21.500,1.0903
21.550,1.4516
21.600,1.1774
21.650,1.1097
21.700,1.1839
21.750,1.2290
21.800,1.1452
21.850,1.2452
21.900,1.1194
21.950,1.1065
22.000,1.3161
22.050,1.3323
22.100,1.3419
22.150,1.2613
22.200,1.1774
22.250,1.3581
22.300,1.2710
22.350,1.3613
22.400,1.2258
22.450,1.3613
22.500,1.2839
22.550,1.1290
22.600,1.1774
22.650,1.3774
22.700,1.2194
22.750,1.2871
22.800,1.1065
22.850,1.3645
22.900,1.2452
22.950,1.1516
23.000,1.2613
23.050,1.2677
23.100,1.1226
23.150,1.3290
23.200,1.3677
23.250,1.3871
23.300,1.3710
23.350,1.3129
23.400,1.2742
23.450,1.0548
23.500,1.2452
23.550,1.2290
23.600,1.0935
23.650,1.0839
23.700,1.0323
23.750,1.1806
23.800,1.3065
23.850,1.2355
23.900,1.4355
23.950,1.3806
24.000,1.1968
24.050,1.1871
24.100,1.1226
24.150,1.4742
24.200,1.4484
24.250,1.3097
24.300,1.2129
24.350,1.2419
24.400,1.3355
24.450,1.4516
24.500,1.2194
24.550,1.3355
24.600,1.1516
24.650,1.1032
24.700,1.2935
24.750,1.3419
24.800,1.5097
24.850,1.2194
24.900,1.2645
24.950,1.2645
25.000,1.2258
25.050,1.2645
25.100,1.2161
25.150,0.9903
25.200,1.3484
25.250,1.2871
25.300,1.2516
25.350,1.2419
25.400,1.2290
25.450,1.2290
25.500,1.0516
25.550,1.2065
25.600,1.2161
25.650,1.2355
25.700,1.2258
25.750,1.2000
25.800,1.2774
25.850,0.9516
25.900,1.2968
25.950,1.2323
26.000,1.2097
26.050,1.2323
26.100,1.2613
26.150,1.2903
26.200,1.1935
26.250,1.1871
26.300,1.2097
26.350,1.1968
26.400,1.1516
26.450,1.2452
26.500,1.2806
26.550,1.2452
26.600,1.3000
26.650,1.2161
26.700,1.2161
26.750,1.1516
26.800,1.2742
26.850,1.2000
26.900,1.2000
26.950,1.2452
27.000,1.2097
27.050,1.2774
27.100,1.2419
27.150,1.2323
27.200,1.2194
27.250,1.2581
27.301,1.2323
27.350,1.2742
27.400,1.2710
27.450,1.1839
27.500,1.1935
27.550,1.1871
27.600,1.2129
27.650,1.2129
27.700,1.2484
27.750,1.2516
27.800,1.2065
27.850,1.1839
27.900,1.1806
27.950,1.1065
28.000,1.1903
28.050,1.2194
28.100,1.2677
28.150,1.2484
28.200,1.2097
28.250,1.2548
28.300,1.2774
28.350,1.2387
28.400,1.2484
28.450,1.2677
28.500,1.2161
28.550,1.2452
28.600,1.2839
28.650,1.1935
28.700,1.2484
28.750,1.2323
28.800,1.2226
28.850,1.2419
28.900,1.2387
28.950,1.1419
29.000,1.2806
29.050,1.2065
29.100,1.2290
29.150,1.2258
29.200,1.2226
29.250,1.2194
29.300,1.2968
29.350,1.2581
29.400,1.1968
29.450,1.2516
29.500,1.2452
29.550,1.2290
29.600,1.2516
29.650,1.1742
29.700,1.2613
29.750,1.2387
29.800,1.2419
29.850,1.2323
29.900,1.1419
29.950,1.2452
30.000,1.4032
30.050,1.2000
30.100,1.1613
30.150,1.1258
30.200,1.1387
30.250,1.2194
30.300,1.4065
30.350,1.1968
30.400,1.2645
30.450,1.1935
30.500,1.2419
30.550,1.2419
30.600,1.2645
30.650,1.2871
30.700,1.1806
30.750,1.1935
30.800,1.1903
30.850,1.2129
30.900,0.7742
30.950,1.4065
31.000,1.1935
31.050,1.1935
31.100,1.2387
31.150,1.2161
31.200,1.3290
31.250,1.2677
31.300,1.1645
31.350,1.1226
31.400,1.2161
31.450,1.2161
31.500,1.3677
31.550,1.3355
31.600,1.1387
31.650,1.3581
31.700,1.3581
31.750,1.3452
31.800,1.3032
31.850,1.4839
31.900,1.4194
31.950,1.3516
32.000,0.9903
32.050,1.0935
32.100,1.3065
32.150,1.2194
32.200,1.3032
