timestamp_seconds,voltage
19.800,1.2516
19.850,1.4419
19.900,1.0677
19.950,1.5355
20.000,1.0032
20.050,1.4645
20.100,1.3065
20.150,1.7935
20.200,0.9968
20.250,1.2774
20.300,1.1323
20.350,1.3387
20.400,1.4290
20.450,1.5129
20.500,1.1387
20.550,1.3839
20.600,1.1097
20.650,1.0032
20.700,1.4903
20.750,1.2484
20.800,1.0581
20.850,1.0710
20.900,0.8548
20.950,1.9968
21.000,1.2258
21.050,1.4097
21.100,1.4032
21.150,1.2581
21.200,1.4161
21.250,1.2000
21.300,0.9226
21.350,1.0516
21.400,1.8129
21.450,1.1677
21.500,0.7097
21.550,1.2032
21.600,1.3065
21.650,1.5581
21.700,1.2903
21.750,1.2161
21.800,1.1032
21.850,1.2581
21.900,0.7871
21.950,1.2065
22.000,1.1387
22.050,1.2000
22.100,1.2129
22.150,1.2452
22.200,1.2129
22.250,1.2290
22.300,1.2097
22.350,1.2097
22.400,1.2290
22.450,1.2258
22.500,1.2097
22.550,1.2484
22.600,1.2387
22.650,1.2710
22.700,1.2452
22.750,1.2871
22.800,1.2032
22.850,1.5742
22.900,1.3742
22.950,1.4129
23.000,1.1774
23.050,1.0226
23.100,1.2581
23.150,1.1484
23.200,1.2645
23.250,1.1871
23.300,1.1226
23.350,1.1387
23.400,1.2323
23.450,1.3129
23.500,1.1065
23.550,1.3194
23.600,1.1839
23.650,1.0097
23.700,0.9516
23.750,1.1839
23.800,1.3742
23.850,1.4129
23.900,0.7774
23.950,1.2387
24.000,1.0452
24.050,1.2806
24.100,1.2613
24.150,0.9677
24.200,1.4839
24.250,0.9968
24.300,1.1097
24.350,1.1355
24.400,1.2742
24.450,0.9613
24.500,1.1226
24.550,1.2677
24.600,1.2355
24.650,1.0290
24.700,1.1226
24.750,1.5484
24.800,1.3129
24.850,1.0161
24.900,1.0548
24.950,1.3839
25.000,1.2548
25.050,1.2419
25.100,1.4226
25.150,1.4065
25.200,1.2032
25.250,1.2065
25.300,1.2419
25.350,1.0516
25.400,1.3452
25.450,1.1806
25.500,1.2161
25.550,1.3387
25.600,1.0516
25.650,1.1258
25.700,1.3161
25.750,1.0968
25.800,1.5258
25.850,0.7839
25.900,1.0323
25.950,0.7548
26.000,1.2516
26.050,1.1323
26.100,1.2645
26.150,1.5097
26.200,1.2581
26.250,1.2677
26.300,1.5000
26.350,1.1677
26.400,1.2677
26.450,1.2516
26.500,1.5419
26.550,1.0806
26.600,1.3806
26.650,1.1452
26.700,1.0710
26.750,1.3871
26.800,1.2355
26.850,1.3065
26.900,1.1000
26.950,1.3613
27.000,1.2129
27.050,1.0871
27.100,0.9323
27.150,1.1581
27.200,1.6194
27.250,1.3774
27.300,1.0903
27.350,1.1903
27.400,1.3355
27.450,1.3452
27.500,1.2548
27.550,1.1516
27.600,1.1710
27.650,1.3710
27.700,1.3935
27.750,1.5548
27.800,1.3129
27.850,1.2097
27.900,1.2613
27.950,1.1387
28.000,1.2935
28.050,1.1323
28.100,1.1806
28.150,1.1903
28.200,1.3387
28.250,1.3871
28.300,1.1194
28.350,1.0581
28.400,1.2742
28.450,1.1710
28.500,1.3806
28.550,1.2903
28.601,1.3032
28.650,1.2032
28.700,1.4065
28.750,1.1710
28.800,1.3355
28.850,1.1419
28.900,1.5097
28.950,1.3452
29.000,1.3871
29.050,1.2742
29.100,1.2806
29.150,1.1774
29.200,1.4516
29.250,1.1032
29.300,0.9774
29.350,1.1387
29.400,1.3323
29.450,1.2516
29.500,1.1032
29.550,1.1452
29.600,1.2516
29.650,1.5742
29.700,1.3677
29.750,1.4484
29.800,1.2581
29.850,1.1355
29.900,1.1258
29.950,1.3516
30.000,1.4000
30.050,1.2484
30.100,1.3355
30.150,1.1387
30.200,1.3290
30.250,1.3226
30.300,1.3226
30.350,1.2677
30.400,1.4161
30.450,1.3355
30.500,1.0645
30.550,1.1097
30.600,1.2226
30.650,1.0000
30.700,1.1903
30.750,1.2516
30.800,1.4000
30.850,1.2581
30.900,1.1839
30.950,1.1968
31.000,1.3484
31.050,1.1258
31.100,1.1935
31.150,1.3226
31.200,1.3226
31.250,1.2129
31.300,1.3645
31.350,1.1839
31.400,1.0645
31.450,1.2871
31.500,1.3355
31.550,1.3355
31.600,1.0258
31.650,0.9871
31.700,0.8806
31.750,1.3484
31.800,1.2645
31.852,1.5387
31.900,1.2613
31.950,1.5065
32.000,1.2452
32.050,1.2806
32.100,1.0613
32.150,1.2871
32.200,1.3806
32.250,1.4677
32.300,1.2419
32.350,1.2000
32.400,1.3452
32.450,1.3323
32.500,1.3677
32.550,1.1774
32.600,1.3000
