timestamp_seconds,voltage
0.058,1.2806
0.060,1.2097
0.101,1.2129
0.153,1.2774
0.201,1.0968
0.250,1.1677
0.300,1.0613
0.350,1.1645
0.400,1.2935
0.450,1.0129
0.500,1.3226
0.550,1.1032
0.605,1.3161
0.650,1.2194
0.700,1.1258
0.750,1.3742
0.800,1.1419
0.850,1.4484
0.900,1.2065
0.950,1.3097
1.000,1.1774
1.050,1.4097
1.100,1.2419
1.150,1.1032
1.200,1.3548
1.250,1.1774
1.300,1.2387
1.350,1.2419
1.400,1.0419
1.450,1.3323
1.500,1.1710
1.550,1.0355
1.600,1.1097
1.650,1.0161
1.700,1.2226
1.750,1.0387
1.800,1.1968
1.850,1.3323
1.900,1.3806
1.950,1.3032
2.000,1.3323
2.050,1.2516
2.100,1.2387
2.150,1.1806
2.200,1.1161
2.250,1.2677
2.300,1.3806
2.350,1.2226
2.400,1.3194
2.450,1.1419
2.500,1.1677
2.550,1.1871
2.600,1.3613
2.650,1.0839
2.700,1.0323
2.750,1.2645
2.800,1.3645
2.850,1.0935
2.900,1.0935
2.950,1.2097
3.000,1.5645
3.050,1.3516
3.100,1.3452
3.150,1.4258
3.200,1.4258
3.250,1.2161
3.300,1.3419
3.350,0.7613
3.400,1.0839
3.450,1.2516
3.500,1.3742
3.550,1.4484
3.600,1.0290
3.650,0.5387
3.700,1.2194
3.750,1.0419
3.800,1.0774
3.850,0.7516
3.900,1.3032
3.950,1.3323
4.000,1.5548
4.050,1.3548
4.100,1.2355
4.150,1.4065
4.200,1.4903
4.250,1.1032
4.300,1.3903
4.350,1.3968
4.400,1.1935
4.450,1.2226
4.500,0.8742
4.550,1.2419
4.600,1.2065
4.650,1.1355
4.700,1.1839
4.750,1.2161
4.800,1.1065
4.850,1.4452
4.900,1.2387
4.950,0.9323
5.000,1.0903
5.050,1.2194
5.100,1.0000
5.150,1.1903
5.200,1.1161
5.250,1.4677
5.300,1.4290
5.350,1.1129
5.400,1.2516
5.450,1.3452
5.500,1.4032
5.550,1.1742
5.600,1.3742
5.650,1.2839
5.700,1.3871
5.750,1.2065
5.800,1.2677
5.850,1.3387
5.900,1.1032
5.950,1.2194
6.000,1.2097
6.050,0.9839
6.100,1.1645
6.150,1.0903
6.200,1.1355
6.250,1.3226
6.300,1.3774
6.350,1.5032
6.400,1.4677
6.450,1.1452
6.500,1.3645
6.550,1.3516
6.600,1.3419
6.650,1.1387
6.700,1.2290
6.750,1.2032
6.800,1.3581
6.850,1.3677
6.900,1.1323
6.950,1.3774
7.000,1.4097
7.050,1.2645
7.100,1.2419
7.150,1.2548
7.200,1.3742
7.250,1.1677
7.300,0.9645
7.350,1.0161
7.400,1.0065
7.450,1.2194
7.500,1.2871
7.550,1.0742
7.600,1.5677
7.650,1.2710
7.700,1.5032
7.750,1.0161
7.800,1.4419
7.850,1.0290
7.900,1.3000
7.950,1.3387
8.000,1.0516
8.050,1.5097
8.100,1.1065
8.150,1.5355
8.200,1.2742
8.250,1.3323
8.300,1.2839
8.350,1.2806
8.400,1.6419
8.450,1.0032
8.500,1.1677
8.550,1.6710
8.600,1.4742
8.650,1.4742
8.700,1.3065
8.750,1.3323
8.800,1.4419
8.850,1.5065
8.900,1.1677
8.950,1.2742
9.000,1.3226
9.051,1.2903
9.100,1.5548
9.150,0.9548
9.200,1.8000
9.250,0.7387
9.300,1.4484
9.350,1.2677
9.400,1.1419
9.450,1.2903
9.500,1.2645
9.550,1.2355
9.600,1.1968
9.651,1.2548
9.700,1.2290
9.750,1.0677
9.800,1.4161
9.850,1.3903
9.900,1.1032
9.950,1.1419
10.000,1.3774
10.050,1.2290
10.100,1.3129
10.150,1.3419
10.200,1.1097
10.250,1.3000
10.300,1.0903
10.350,1.4839
10.400,1.0774
10.450,1.3548
10.500,1.2194
10.550,1.0774
10.600,1.2806
10.650,1.2355
10.700,1.2387
10.750,1.1677
10.800,1.1935
10.850,1.1839
10.900,1.2613
10.950,1.2129
11.000,1.2645
11.050,1.2161
11.100,1.3290
11.150,1.2839
11.200,1.2161
11.250,1.1742
11.300,1.2871
11.350,1.2065
11.400,1.2710
11.450,1.2742
11.500,1.2258
11.550,1.2548
11.600,1.1839
11.650,2.4581
11.700,1.1903
11.750,1.1258
11.800,1.1903
11.850,1.2581
11.900,1.5452
11.950,1.3097
12.000,1.2226
12.050,1.2516
12.100,1.1323
12.150,1.3323
12.200,1.2194
12.250,1.2419
12.300,1.2065
12.350,1.3968
12.400,1.2194
12.450,1.2742
12.500,1.2290
12.550,1.6355
12.600,1.1387
12.650,1.2387
12.700,1.1968
12.750,0.0000
12.800,1.1516
12.850,1.1774
12.900,1.2161
12.950,1.2258
13.000,1.2645
13.050,1.2032
13.100,1.2000
13.150,1.2323
13.200,1.2484
13.250,1.2129
13.300,1.2645
13.350,1.2613
13.400,1.1645
13.450,1.2129
13.500,1.3935
13.550,1.3742
13.600,1.2419
13.650,1.1484
13.700,1.4065
13.750,1.1871
13.800,1.2774
13.850,1.2355
13.900,1.2226
13.950,1.2194
14.000,1.2935
14.050,1.2194
14.100,0.9935
14.150,1.3097
14.200,1.0774
14.250,1.0613
14.300,1.0516
14.350,1.2387
14.400,1.4290
14.451,1.2387
14.500,1.4355
14.550,1.2839
14.600,1.0581
14.650,1.1258
14.700,1.2774
14.750,1.1742
14.800,1.2000
14.850,1.4387
14.900,1.1161
14.950,1.2323
15.000,1.2000
15.050,1.1710
15.100,1.2903
15.150,1.3548
15.200,1.2323
15.250,1.2194
15.300,1.1129
15.350,1.1000
15.400,1.2645
15.450,1.3516
15.500,0.9774
15.550,1.2097
15.600,1.3613
15.650,0.6581
15.700,1.4613
15.750,1.3645
15.800,1.4194
15.850,1.1774
15.900,1.2323
15.950,1.3129
16.000,1.1710
16.050,1.4000
16.100,1.0097
16.150,1.3968
16.200,1.5387
16.250,1.2194
16.300,1.2226
16.350,1.4613
16.400,0.9839
16.450,1.4581
16.500,1.0581
16.550,1.3032
16.600,1.2774
16.650,1.4548
16.700,1.3774
16.750,1.4097
16.800,1.3355
16.850,1.2677
16.900,1.2000
16.950,1.5032
17.000,1.3548
17.050,1.2839
17.100,1.1968
17.150,1.3419
17.200,1.3000
17.250,1.2742
