timestamp_seconds,voltage
25.122,1.4193
25.173,1.4355
25.226,1.1838
25.278,1.1968
25.329,1.2484
25.381,1.1838
25.432,1.2161
25.483,1.1871
25.535,1.1258
25.586,1.2322
25.639,1.1936
25.690,1.1355
25.741,1.2161
25.792,1.2677
25.843,1.1161
25.894,1.2581
25.945,1.3226
25.996,1.3613
26.048,1.4290
26.099,1.0516
26.150,1.2452
26.201,1.2645
26.254,1.3613
26.305,1.2806
26.356,1.2322
26.409,1.1000
26.462,1.0936
26.513,1.1226
26.564,1.1903
26.615,1.3677
26.666,1.2355
26.717,1.3742
26.769,1.2581
26.820,1.0677
26.871,1.0839
26.923,1.2290
26.974,1.2613
27.025,1.4355
27.076,1.2677
27.128,1.3871
27.179,1.0742
27.229,1.3226
27.281,1.2774
27.333,1.3516
27.384,1.2129
27.439,1.1903
27.491,1.0581
27.543,1.2000
27.594,1.1774
27.645,1.1290
27.697,1.2548
27.748,1.2097
27.799,0.9645
27.851,1.1613
27.902,0.6032
27.954,0.5226
28.005,1.5451
28.059,0.9484
28.110,1.1936
28.162,1.6678
28.213,0.6000
28.265,0.4967
28.316,1.2322
28.367,1.7355
28.419,2.0645
28.470,1.5742
28.521,1.8774
28.573,1.9064
28.624,1.1645
28.676,0.7323
28.727,0.0000
28.779,2.4581
28.831,0.2097
28.882,2.4548
28.933,2.4581
28.986,2.4548
29.037,0.0000
29.088,1.0774
29.139,2.4548
29.191,1.8226
29.242,0.2774
29.295,2.1097
29.347,2.4548
29.398,2.4548
29.449,1.3452
29.506,1.3161
29.557,1.2129
29.609,1.1097
29.660,1.1871
29.711,1.2129
29.763,1.2322
29.815,1.2322
29.867,1.2452
29.918,1.2129
29.969,1.1742
30.020,1.1484
30.071,1.1806
30.122,1.1742
30.174,1.2516
30.225,1.2420
30.276,1.1645
30.327,1.2484
30.379,1.2806
30.430,1.2387
30.481,1.2806
30.534,1.2968
30.585,1.2226
30.638,1.3226
30.689,1.2193
30.740,1.3387
30.791,1.2613
30.843,1.1484
30.894,1.1548
30.945,1.2484
30.996,1.1226
31.048,1.2774
31.099,1.2677
31.150,1.1516
31.204,1.2290
31.255,1.0097
31.306,1.1774
31.357,1.4322
31.408,1.4000
31.459,1.3645
31.511,1.1129
