timestamp_seconds,voltage
0.012,1.2968
0.054,1.0935
0.100,1.2097
0.150,1.3581
0.204,1.3323
0.251,1.4355
0.302,1.4387
0.351,1.3581
0.400,1.4226
0.450,1.3000
0.500,1.3935
0.550,1.1323
0.600,1.2419
0.650,1.1710
0.700,1.2419
0.750,1.0097
0.800,1.1258
0.850,0.9613
0.900,1.1871
0.950,1.2419
1.000,1.1742
1.050,1.1645
1.100,1.0806
1.150,1.1323
1.200,1.2516
1.250,1.2645
1.300,1.1323
1.350,1.1677
1.400,1.2774
1.450,1.4000
1.500,1.3097
1.550,1.2194
1.600,1.3000
1.650,1.4968
1.700,1.3548
1.750,1.2677
1.800,1.2484
1.850,1.2871
1.900,1.2774
1.950,1.1903
2.000,1.2968
2.050,1.0968
2.100,1.2742
2.150,1.1548
2.200,1.3806
2.250,1.2452
2.300,1.2032
2.350,1.1806
2.400,1.1032
2.450,1.1677
2.500,1.3355
2.550,1.0839
2.600,1.0871
2.650,1.1290
2.700,1.2677
2.750,1.0613
2.800,1.3258
2.850,1.1258
2.900,0.9871
2.950,0.9839
3.000,1.3677
3.050,1.6032
3.100,1.3000
3.150,1.0935
3.200,0.9677
3.250,1.0548
3.300,0.9484
3.350,1.1226
3.400,1.1548
3.450,1.0452
3.500,1.1742
3.550,1.0935
3.600,1.1065
3.650,1.4065
3.700,1.5194
3.750,1.2194
3.800,1.2323
3.850,1.3710
3.900,1.1871
3.950,1.3387
4.000,1.2548
4.050,1.4581
4.100,1.0677
4.150,1.4839
4.200,1.2032
4.250,1.0742
4.300,1.1871
4.350,0.9871
4.400,1.2000
4.450,1.1065
4.500,1.1419
4.550,1.1677
4.600,0.8290
4.650,1.1774
4.700,1.3161
4.750,1.3355
4.800,1.3484
4.850,1.4484
4.900,1.1548
4.950,1.0774
5.000,1.2258
5.050,1.1032
5.100,1.4290
5.150,1.0032
5.200,1.1129
5.250,1.1871
5.300,1.3290
5.350,1.3032
5.400,1.2258
5.450,1.2258
5.500,1.3194
5.550,1.2516
5.600,1.0935
5.650,1.0839
5.700,1.3581
5.750,1.2516
5.800,1.1516
5.850,1.3903
5.900,1.0806
5.950,1.5032
6.000,1.1935
6.050,1.2097
6.100,1.4290
6.150,1.2452
6.200,1.0742
6.250,1.7258
6.300,0.7806
6.350,1.1290
6.400,1.4097
6.450,1.2645
6.500,0.9484
6.550,0.9581
6.600,1.1548
6.650,0.9677
6.700,1.0677
6.750,1.1484
6.800,1.1645
6.850,1.1645
6.900,1.2484
6.950,1.3000
7.000,1.2742
7.050,1.3323
7.100,1.4065
7.150,1.3677
7.200,1.3387
7.250,1.1129
7.300,1.0677
7.350,0.9097
7.400,1.1484
7.450,1.0226
7.500,1.2194
7.550,1.3129
7.600,1.2226
7.650,1.1226
7.700,1.3065
7.750,1.2419
7.800,1.1484
7.850,1.2516
7.900,1.1323
7.950,0.9774
8.000,1.1484
8.050,1.1452
8.100,1.4452
8.150,1.3516
8.200,1.1226
8.250,1.4355
8.300,1.2581
8.350,1.3129
8.400,1.1581
8.450,1.2677
8.500,1.1645
8.550,1.1903
8.600,1.0516
8.650,1.2871
8.700,0.9935
8.750,1.1742
8.800,1.2194
8.850,1.0613
8.900,1.1129
8.950,1.0774
9.000,1.3968
9.050,1.0645
9.100,1.1258
9.150,1.0935
9.200,1.1903
9.250,1.2452
9.300,1.3258
9.350,1.2710
9.400,1.1645
9.450,1.0484
9.500,1.3613
9.550,1.4645
9.600,1.0774
9.650,1.1742
9.700,1.1968
9.750,1.0903
9.800,1.4065
9.850,1.2645
9.900,1.1323
9.950,1.0677
10.000,1.3290
10.050,1.0806
10.100,1.2968
10.150,1.2290
10.200,1.2387
10.250,1.0032
10.300,1.2323
10.350,1.1903
10.400,1.2645
10.450,1.2903
10.500,1.2258
10.550,1.3097
10.600,1.3290
10.650,1.4516
10.700,1.3000
10.750,1.3097
10.800,1.1000
10.850,1.2581
10.900,1.0935
10.950,1.1097
11.000,1.1935
11.050,1.2161
11.100,1.2323
11.150,1.1774
11.200,1.1935
11.250,1.2323
11.300,1.2871
11.350,1.1806
11.400,2.1097
11.450,1.3935
11.500,1.2419
11.550,1.2226
11.600,1.2516
11.650,1.1968
11.700,1.2742
11.750,1.2968
11.800,1.2548
11.850,0.0000
11.900,1.3065
11.950,1.2226
12.000,1.2516
12.050,1.1774
12.100,1.2226
12.150,1.2226
12.200,1.2290
12.250,1.2065
12.300,1.0065
12.350,0.9613
12.400,1.1806
12.450,1.2355
12.500,1.2097
12.550,1.2226
12.600,1.2129
12.650,1.2774
12.700,1.1742
12.750,1.2903
12.800,1.2323
12.850,1.2548
12.900,1.2516
12.950,1.2645
13.000,1.2258
13.050,1.2613
13.100,1.2516
13.150,1.1839
13.200,1.2387
13.250,1.2839
13.300,1.2000
13.350,1.1613
13.400,1.3355
13.450,1.2387
13.500,1.1710
13.550,1.0194
13.600,1.2613
13.650,1.0290
13.700,1.2806
13.750,1.2484
13.800,1.2484
13.850,1.3065
13.900,1.2290
13.950,1.1903
14.000,1.3677
14.050,1.2710
14.100,1.6129
14.150,1.2290
14.200,1.4323
14.250,1.5935
14.300,1.4161
14.350,0.9839
14.400,1.0419
14.450,1.0677
14.500,1.3129
14.550,1.3548
14.600,1.1806
14.650,1.1097
14.700,1.0548
14.750,1.1968
14.800,1.0774
14.850,1.3774
14.900,1.3000
14.950,1.2806
15.000,1.3290
15.050,1.4161
15.100,1.0129
15.150,1.2968
15.200,1.3065
15.250,1.4355
15.300,1.2032
15.350,1.4290
15.400,1.1774
15.450,1.1516
15.500,1.1581
15.550,1.0355
15.600,1.4968
15.650,1.3355
15.700,1.4161
15.750,1.0355
15.800,1.2806
15.850,1.3742
15.900,1.1742
15.950,1.2290
16.000,1.1484
16.050,1.3516
16.100,1.4710
16.150,1.2871
16.200,1.0935
16.250,1.1452
16.300,1.2903
16.350,1.2484
16.400,1.1968
16.450,1.2323
16.500,1.4419
16.550,1.2613
16.600,1.2387
16.650,1.1613
16.700,1.1258
16.750,1.3065
16.800,1.2032
16.850,1.0774
16.900,1.0323
16.950,1.2290
17.000,1.1290
17.050,1.3452
17.100,1.3645
17.150,1.4032
17.200,1.2484
17.250,1.3581
17.300,1.3226
17.350,1.3903
17.400,1.4839
17.450,1.1097
17.500,1.2226
17.550,1.3581
17.600,1.1484
17.650,1.4226
17.700,1.1968
17.750,1.1871
17.800,1.2226
17.850,1.1548
17.900,1.2258
17.950,1.2935
18.000,1.1516
18.050,1.1258
18.100,1.1419
18.150,1.1452
18.200,1.0710
18.250,1.0581
18.300,1.3968
18.350,1.3258
18.400,1.3290
18.450,1.3677
18.500,1.3774
18.550,1.2258
18.600,1.3097
18.650,1.2161
18.700,1.2774
18.750,1.1581
18.800,1.2226
18.850,1.3258
18.900,1.3516
18.950,1.3516
19.000,1.2645
19.050,1.3645
19.100,1.2387
19.150,1.0000
19.200,0.9774
19.250,1.1161
19.300,1.1613
19.350,1.3645
19.400,1.2323
19.450,1.3129
19.500,1.3161
19.550,1.2516
19.600,1.2968
19.650,1.1742
19.700,1.2516
19.750,1.2161
19.800,1.4452
19.850,1.4903
19.900,1.4323
19.950,1.2355
20.000,1.3903
20.050,1.2581
20.100,1.1323
20.150,1.3452
20.200,1.5129
20.250,1.2226
20.300,1.2097
20.350,1.1935
20.400,1.0226
20.450,1.1032
20.500,1.2355
20.550,1.0452
20.600,1.0452
20.650,1.4129
20.700,1.1516
20.750,1.0903
20.800,1.1968
20.850,1.1484
20.900,1.1097
20.950,1.3032
21.000,1.1806
21.055,0.9774
21.100,0.9839
21.150,1.0806
21.200,1.1258
21.250,1.3032
21.300,1.3032
21.350,1.1645
21.400,1.1161
21.450,1.0000
21.500,1.2452
21.550,1.1419
21.600,1.3613
21.650,1.1290
21.700,1.3194
21.750,1.0097
21.800,1.2742
21.850,1.3839
21.900,1.2161
21.950,1.3129
22.000,1.2032
22.050,1.3935
22.100,1.3903
22.150,1.2742
22.200,1.1645
22.250,1.2774
22.300,1.2161
22.350,0.9516
22.400,1.1677
22.450,1.1935
22.500,1.2968
22.550,0.9742
22.600,1.1806
22.650,0.9742
22.700,0.8968
22.750,0.9581
22.800,1.4355
22.850,1.2484
22.900,1.1065
22.950,1.2581
23.000,1.4581
23.050,0.9839
23.100,1.2226
23.150,1.2000
23.200,1.5355
23.250,1.3710
23.300,1.4903
23.350,1.1871
23.400,1.5323
23.450,1.3129
23.500,1.3581
23.550,1.3355
23.600,1.2968
23.650,1.2774
23.700,1.1194
23.750,1.1677
23.800,1.1935
23.850,1.1677
23.900,1.3065
23.950,1.1323
24.000,1.3613
24.050,1.1677
24.100,1.1194
24.150,1.2258
24.200,1.1097
24.250,1.3000
24.300,1.3710
24.350,1.3226
24.400,1.1323
24.450,1.4968
24.500,1.4194
24.550,1.2871
24.600,0.9452
24.650,1.0516
24.700,1.3452
24.750,1.2161
24.800,1.0355
24.850,1.1000
24.900,1.1581
24.950,1.5581
25.000,1.5516
25.050,1.4710
25.100,1.1226
25.150,1.9258
25.200,1.1323
25.250,0.9419
25.300,1.3258
25.350,1.0355
25.400,1.1871
25.450,1.2645
25.500,1.2516
25.550,1.3774
25.600,1.5452
25.650,1.1677
25.700,1.4290
25.750,1.0226
25.800,1.2000
25.850,1.3871
25.900,1.1645
25.950,1.1935
26.000,1.0548
26.050,0.9581
26.100,1.2000
26.150,1.2710
26.200,0.9968
26.250,2.0290
26.300,1.2968
26.350,1.3581
26.400,1.1226
26.450,1.2258
26.500,1.2452
26.550,1.2839
26.600,1.2871
26.650,1.2677
26.700,1.1581
26.750,1.4452
26.800,1.1774
26.850,1.1613
26.900,1.1000
26.950,1.2935
27.000,1.1258
27.050,1.3742
27.100,1.3323
27.150,1.0484
27.200,1.0645
27.250,1.3226
27.300,1.1516
27.350,1.0710
27.400,1.3355
27.450,1.2258
27.500,1.1742
27.550,1.2935
27.600,1.1677
27.650,1.1935
27.700,1.4226
27.750,1.3774
27.800,1.3774
27.850,1.3258
27.900,1.1419
27.950,1.1871
28.000,1.3645
28.050,1.2645
28.100,1.3387
28.150,1.1806
28.200,1.2516
28.250,1.1161
28.300,1.1129
28.350,1.2000
28.400,1.2774
28.450,1.2129
28.500,1.1129
28.550,1.3484
28.600,1.1226
28.650,1.4548
28.700,1.4806
28.750,1.3613
28.800,1.2387
28.850,1.4548
28.900,1.3355
28.950,1.2871
29.000,1.2581
29.050,1.4516
29.100,1.2290
29.150,1.2419
29.200,1.2258
29.250,0.7645
29.300,1.3323
29.350,0.9645
29.400,1.0968
29.450,1.2226
29.500,1.2355
29.550,0.9290
29.600,1.3968
29.650,1.1613
29.700,1.0839
29.750,1.2129
29.800,1.2161
29.850,1.1548
29.900,1.3968
29.950,1.2290
30.000,0.8806
30.050,1.3484
30.100,1.2032
30.150,1.2968
30.200,1.1129
30.250,1.3677
30.300,1.3194
30.350,1.0710
30.400,1.2323
30.450,1.1032
30.500,1.2161
30.550,1.1387
30.600,1.2548
30.650,1.1774
30.700,1.0774
30.750,1.5129
30.800,1.2806
30.850,1.2065
30.900,1.2710
30.950,1.3871
31.000,1.3419
31.050,1.3581
31.100,1.3129
31.150,1.2355
31.200,1.2355
31.250,1.1903
31.300,1.3419
31.350,1.3387
31.400,1.2677
31.450,1.3387
31.500,1.3419
31.550,1.2839
31.600,1.1581
31.650,1.2000
31.700,1.3355
31.750,1.3290
31.800,1.2161
31.850,1.1516
31.900,1.0323
31.950,1.4097
32.000,1.1323
32.050,1.1710
32.100,1.0452
32.150,1.1613
32.200,1.2806
32.250,1.3000
32.300,1.1129
32.350,0.9129
32.400,1.3645
32.450,1.2871
32.500,1.4000
32.550,1.0645
