timestamp_seconds,voltage
18.150,1.2516
18.200,1.0097
18.250,1.3774
18.301,1.4548
18.350,1.2032
18.400,1.4968
18.450,1.4194
18.500,1.2677
18.550,1.1903
18.600,1.1452
18.650,1.3226
18.700,1.2194
18.750,1.0516
18.800,1.4387
18.850,1.4258
18.900,1.3000
18.950,1.1903
19.000,0.8806
19.050,1.4323
19.100,1.5097
19.150,0.9903
19.200,1.3097
19.250,1.1516
19.300,1.1129
19.350,1.0548
19.400,1.0419
19.450,1.4000
19.500,1.4613
19.550,1.1194
19.600,1.3581
19.650,1.1645
19.700,1.4000
19.750,1.3355
19.800,1.2516
19.850,1.2452
19.900,1.0935
19.950,1.3774
20.000,1.1000
20.050,0.9484
20.100,1.8161
20.150,1.2065
20.200,1.2516
20.250,1.1613
20.300,1.2065
20.350,1.1935
20.400,1.3419
20.450,1.3419
20.500,1.4903
20.550,0.9419
20.600,1.2742
20.650,1.2613
20.700,1.3194
20.750,1.3032
20.800,1.1871
20.850,1.1935
20.900,1.2355
20.950,1.1548
21.000,1.3000
21.050,1.2710
21.100,1.3258
21.150,1.1613
21.200,1.1000
21.250,1.1000
21.300,0.9871
21.350,1.1581
21.400,1.2935
21.450,1.1903
21.500,1.0355
21.550,1.2129
21.600,1.3968
21.650,1.2806
21.700,1.1839
21.750,1.3387
21.800,1.3097
21.850,1.3516
21.900,1.1581
21.950,1.2355
22.000,1.2419
22.050,1.1839
22.100,1.2677
22.150,1.2645
22.200,1.3194
22.250,1.2935
22.300,1.2161
22.350,1.1387
22.400,1.1742
22.450,1.2097
22.500,1.1129
22.550,1.1258
22.600,1.2065
22.650,1.2032
22.700,1.3000
22.750,1.3484
22.800,1.2774
22.850,1.3871
22.900,1.3677
22.950,1.2871
23.000,1.2903
23.050,1.0677
23.100,1.2968
23.150,1.0968
23.200,1.2645
23.250,1.1871
23.300,1.4839
23.350,1.4065
23.400,1.4226
23.450,1.2355
23.500,1.3194
23.550,1.1806
23.600,0.9774
23.650,1.0613
23.700,1.0387
23.750,1.0968
23.800,1.1484
23.850,1.1387
23.900,1.3452
23.950,1.3742
24.000,1.2032
24.050,1.2871
24.100,1.0774
24.150,1.2290
24.200,1.1161
24.250,1.1323
24.300,1.2323
24.350,1.3774
24.400,1.0806
24.450,1.4806
24.500,1.4839
24.550,1.2129
24.600,1.1968
24.650,1.1903
24.700,1.2516
24.750,1.3194
24.800,1.1839
24.850,1.1645
24.900,1.2935
24.950,1.2226
25.000,1.1548
25.050,1.1000
25.100,1.3419
25.150,1.1806
25.200,1.6097
25.250,1.3581
25.300,1.1774
25.350,1.1806
25.400,1.0871
25.450,1.4645
25.500,1.3419
25.550,1.1935
25.600,1.1645
25.650,1.1645
25.700,1.0806
25.750,1.2710
25.800,1.1226
25.850,1.2742
25.900,1.1097
25.950,1.1290
26.000,1.0839
26.050,1.0226
26.100,1.0677
26.150,1.1161
26.200,1.2613
26.250,1.4677
26.300,1.2129
26.350,1.4065
26.400,1.1871
26.450,1.1000
26.500,1.2065
26.550,1.3645
26.600,1.2065
26.650,1.3774
26.700,1.6000
26.750,1.0774
26.800,1.3452
26.850,1.3097
26.900,1.0161
26.950,1.1806
27.000,1.0935
27.050,0.9710
27.100,1.0806
27.150,1.0968
27.200,1.1774
27.250,1.1871
27.300,1.1806
27.350,1.2355
27.400,1.0613
27.450,1.2065
27.500,1.2581
27.550,1.2484
27.600,1.3452
27.650,1.0645
27.700,1.3710
27.750,1.2548
27.800,1.4419
27.850,1.1871
27.900,1.3258
27.950,1.2032
28.000,1.2774
28.050,1.0129
28.100,1.0839
28.150,1.2903
28.200,1.2387
28.250,0.9742
28.300,1.2065
28.350,1.3677
28.400,1.2129
28.450,1.3419
28.500,1.3516
28.550,1.1161
28.600,0.8839
28.650,1.2645
28.700,1.3742
28.750,1.3000
28.800,1.3258
28.850,1.2774
28.900,0.9645
28.950,1.2323
29.000,1.0839
29.051,1.3548
29.100,1.0806
29.150,1.1871
29.200,1.2968
29.250,1.0323
29.300,1.3742
29.350,1.0419
29.400,1.0806
29.450,1.1839
29.500,1.1129
29.550,1.2419
29.600,0.9871
29.650,1.3581
29.700,1.2097
29.750,1.1806
29.800,1.3258
29.850,1.0194
29.900,1.2742
29.950,1.3839
30.000,1.5968
30.050,1.1935
30.100,1.2871
30.150,1.1484
30.200,1.4226
30.250,1.1710
30.300,1.2742
30.350,1.1226
30.400,1.1000
30.450,1.1548
30.500,0.9548
30.550,1.2968
30.600,1.1871
30.650,1.1774
30.700,1.1161
30.750,1.1258
30.800,1.1419
30.850,1.4258
30.900,1.2548
30.950,1.2065
31.000,1.2935
31.050,1.3548
31.100,1.1806
31.150,1.2645
31.200,1.1613
31.250,1.1484
31.300,1.3839
31.350,1.2839
31.400,1.1613
31.450,1.4065
31.500,1.3806
31.550,1.0871
31.600,1.0323
31.650,1.3387
31.700,1.2419
31.750,1.2258
31.800,1.0774
31.850,1.2355
31.900,1.1387
31.950,1.1677
32.000,1.3516
32.050,1.0548
32.100,1.2000
32.150,1.2129
32.200,1.5387
32.250,1.2484
32.300,1.6774
32.350,1.2871
32.400,1.4000
32.450,1.3806
32.500,1.2516
32.550,1.2097
