timestamp_seconds,raw
0.073,"""cm"",238.4"
0.076,"{""SpeedOutputFeature"":""D""}"
0.151,"8013.032,""cmps"",9.1"
0.163,"8013.091,""cm"",238.5"
0.298,"8013.123,""cmps"",6.1"
0.352,"8013.182,""cm"",238.5"
0.366,"8013.214,""cmps"",9.1"
0.367,"8013.273,""cm"",238.5"
