timestamp_seconds,voltage
0.018,1.0645
0.051,1.1677
0.101,1.0742
0.154,1.0903
0.208,1.1226
0.255,1.1677
0.300,1.1903
0.350,0.8419
0.400,1.6226
0.450,1.4548
0.500,0.8677
0.550,1.2581
0.600,1.2774
0.650,1.2968
0.700,1.1194
0.750,1.3129
0.800,1.2129
0.850,1.2258
0.900,1.3129
0.950,1.3323
1.000,1.1968
1.050,1.2387
1.100,1.2806
1.150,1.2290
1.200,1.1194
1.250,1.0613
1.300,1.2548
1.350,1.2645
1.400,1.2645
1.450,1.3097
1.500,1.4129
1.550,1.3968
1.600,1.2871
1.650,1.0258
1.700,1.2097
1.750,1.2097
1.800,1.3226
1.850,1.2645
1.900,1.2903
1.950,1.0903
2.000,1.2226
2.050,1.1323
2.100,1.2097
2.150,1.3290
2.200,1.3000
2.250,1.2903
2.300,1.2613
2.350,1.1419
2.400,1.2000
2.450,1.3355
2.501,0.9581
2.550,1.0677
2.600,1.0742
2.650,1.2516
2.700,1.2000
2.750,1.2419
2.800,0.7097
2.850,1.3452
2.900,1.2484
2.950,1.2355
3.000,1.1935
3.050,1.2032
3.100,1.2000
3.150,1.2484
3.200,1.2871
3.250,1.2548
3.300,1.2516
3.350,1.5871
3.400,1.2065
3.450,1.1968
3.500,1.2161
3.550,1.1516
3.600,1.1903
3.650,1.1516
3.700,1.2581
3.750,1.2548
3.800,1.2484
3.850,1.1710
3.900,1.3032
3.950,1.2065
4.000,1.2806
4.050,1.2258
4.100,1.2710
4.150,1.2194
4.200,1.2323
4.250,1.2161
4.300,1.2613
4.350,1.2677
4.400,1.2935
4.450,1.1452
4.500,1.1677
4.550,1.3097
4.600,1.2323
4.650,1.1806
4.700,1.1742
4.750,1.2935
4.800,1.2129
4.850,0.8548
4.900,1.1968
4.950,1.2161
5.000,1.0806
5.050,1.2548
5.100,1.2161
5.150,1.2645
5.200,1.2677
5.250,1.2581
5.300,1.2710
5.350,1.2452
5.400,1.2129
5.450,1.2710
5.500,1.1710
5.550,1.1677
5.600,1.2323
5.650,1.1935
5.700,1.2290
5.750,1.1806
5.800,1.1935
5.850,1.2226
5.900,1.2194
5.950,0.8387
6.000,1.3032
6.050,1.2742
6.100,1.2677
6.150,1.2484
6.200,1.2968
6.250,1.1710
6.300,1.2419
6.350,1.1871
6.400,1.3032
6.450,1.2742
6.500,1.2968
6.550,1.2161
6.600,1.3161
6.650,1.2258
6.700,1.2258
6.750,1.2903
6.800,1.2194
6.850,1.1871
6.900,1.2161
6.950,1.2968
7.000,1.2452
7.050,1.0548
7.100,1.1323
7.150,1.2806
7.200,1.1258
7.250,1.3194
7.300,1.1613
7.350,1.3032
7.400,1.3484
7.450,1.2323
7.500,1.2419
7.550,1.3194
7.600,1.2387
7.650,1.3419
7.700,1.2194
7.750,1.2839
7.800,1.1484
7.850,1.1774
7.900,0.9742
7.950,1.0742
8.000,1.2000
8.050,1.3548
8.100,1.4323
8.150,1.0097
8.200,1.4000
8.250,1.0935
8.300,1.5839
