timestamp_seconds,voltage
16.200,1.1387
16.250,1.0258
16.300,1.2903
16.350,1.2677
16.400,1.0871
16.450,1.2968
16.500,1.1613
16.550,1.2387
16.600,1.2613
16.650,1.2065
16.700,1.2710
16.750,1.2516
16.800,1.0484
16.850,1.3161
16.900,1.3097
16.950,1.3194
17.000,1.3355
17.050,1.4355
17.100,1.1581
17.150,1.4742
17.200,1.1645
17.250,1.3613
17.300,1.2871
17.350,1.4323
17.400,1.0935
17.450,1.2935
17.500,1.1839
17.550,1.1935
17.600,1.2452
17.650,1.1065
17.700,1.0419
17.750,1.0645
17.800,1.3290
17.850,1.3419
17.900,1.4484
17.950,1.3355
18.000,1.4161
18.050,1.3290
18.100,1.3839
18.150,1.4323
18.200,1.3032
18.250,1.2742
18.300,1.3484
18.350,1.2065
18.400,1.2516
18.450,1.2742
18.500,1.0581
18.550,1.1355
18.600,1.1258
18.650,1.4065
18.700,1.1742
18.750,1.1419
18.800,1.1903
18.850,1.2871
18.900,1.2290
18.950,1.3065
19.000,1.3419
19.050,1.1613
19.100,1.1645
19.150,1.0839
19.200,1.2516
19.250,1.3323
19.300,1.1516
19.350,1.0871
19.400,1.3226
19.450,1.4032
19.500,1.2419
19.550,1.2871
19.600,1.1290
19.650,1.3161
19.700,1.0903
19.750,1.2581
19.800,1.2000
19.850,1.1742
19.900,1.1194
19.950,1.2613
20.000,1.2032
20.050,1.2548
20.100,1.4419
20.150,1.3226
20.200,1.1323
20.250,1.0645
20.300,1.3032
20.350,1.2677
20.400,1.3419
20.450,1.2387
20.500,1.3968
20.550,1.1968
20.600,1.3387
20.650,1.1290
20.700,1.3323
20.750,1.3710
20.800,1.2774
20.850,1.1452
20.900,1.2484
20.950,1.1742
21.000,1.0484
21.050,1.4194
21.100,1.0258
21.150,1.2129
21.200,1.1129
21.250,1.3419
21.300,1.3774
21.350,1.1677
21.400,1.2097
21.450,1.2839
21.500,1.1677
21.550,1.3387
21.600,1.3419
21.650,1.4226
21.700,1.2452
21.750,1.2774
21.800,1.1194
21.850,1.2839
21.900,1.3258
21.950,1.3452
22.000,1.3774
22.050,1.3645
22.100,1.0806
22.150,1.2871
22.200,1.4161
22.250,1.3645
22.300,1.1290
22.350,0.9290
22.400,1.2258
22.450,1.3742
22.500,1.1645
22.550,1.4419
22.600,1.3419
22.650,1.4581
22.700,1.4065
22.750,1.1000
22.800,1.1968
22.850,1.2516
22.900,1.4065
22.950,1.3806
23.000,1.3290
23.050,1.2129
23.100,1.2097
23.150,1.2065
23.200,1.4903
23.250,1.1613
23.300,1.2645
23.350,1.1774
23.400,1.2129
23.450,1.0774
23.500,1.1161
23.550,1.3000
23.600,1.1839
23.650,1.0645
23.700,1.1968
23.750,1.1194
23.800,1.2677
23.850,1.3226
23.900,1.1645
23.950,1.2839
24.000,1.2774
24.050,1.4516
24.100,1.2484
24.150,1.3323
24.200,1.3806
24.250,1.3194
24.300,1.2258
24.350,1.3161
24.400,1.1935
24.450,1.3226
24.500,1.2452
24.550,1.2871
24.600,1.1258
24.650,1.0613
24.700,1.1677
24.750,1.0516
24.800,1.2613
24.850,1.3548
24.900,1.2258
24.950,1.1645
25.000,1.2710
25.050,1.1516
25.100,1.4355
25.150,1.4065
25.200,1.3742
25.250,1.0194
25.300,1.5452
25.350,1.2613
25.400,1.3065
25.450,1.4000
25.500,1.1935
25.550,1.5323
25.600,1.4548
25.650,1.0774
25.700,1.0903
25.750,1.4452
25.800,1.3419
25.850,1.4161
25.900,1.1000
25.950,1.2097
26.000,1.1968
26.050,1.3323
26.100,1.1226
26.150,1.1548
26.200,1.3032
26.250,1.5581
26.300,1.3742
26.350,0.9806
26.400,0.8774
26.450,1.9290
26.500,1.0290
26.550,1.2774
26.600,1.2419
26.650,1.2387
26.700,1.2484
26.750,1.2129
26.800,1.1903
26.850,1.1935
26.900,1.3194
26.951,1.1903
27.000,1.2484
27.050,1.1710
27.100,1.1968
27.150,1.1806
27.200,1.1065
27.250,1.1871
27.300,1.2258
27.351,1.2935
27.400,1.2290
27.450,1.3452
27.500,1.4129
27.550,1.2161
27.600,0.9516
27.650,1.5194
27.700,1.3935
27.750,0.9323
27.800,1.3097
27.850,1.2419
27.900,1.2065
27.950,1.2097
28.000,1.2742
28.050,1.2355
28.100,1.2129
28.150,1.3516
28.200,1.1032
28.250,1.1548
28.300,1.1516
28.350,1.0774
28.400,1.3065
28.450,1.2258
28.500,1.2871
28.550,1.2387
28.600,1.3323
28.650,1.5645
28.700,1.1710
28.750,1.4839
28.800,1.0226
28.850,1.1258
28.900,1.1645
28.950,1.3935
29.000,1.1774
29.050,1.2161
29.100,1.0226
29.150,1.2903
29.200,1.2387
29.250,1.2484
29.300,1.3258
29.350,1.1839
29.400,1.2935
29.450,1.1516
29.500,1.0903
29.550,1.2032
29.600,1.3419
29.650,1.0742
29.700,1.3387
29.750,1.3355
29.800,1.4613
29.850,1.3516
29.900,1.4355
29.950,1.5065
30.000,1.3419
30.050,1.4290
30.100,1.3032
30.150,1.1161
30.200,1.2710
30.250,1.2516
30.300,1.2161
30.350,1.1097
30.400,1.4710
30.450,1.1581
30.500,1.3419
30.550,1.2387
30.600,1.1226
30.650,1.2839
30.700,1.0484
30.750,1.2871
30.800,1.2968
30.850,1.1903
30.900,1.3161
30.950,1.3065
31.000,1.1194
31.050,1.2452
31.100,1.2226
31.150,1.2419
31.200,1.4323
31.250,1.2387
31.300,1.3032
31.350,1.2968
31.403,1.3032
31.450,1.6387
31.500,1.1032
31.550,1.3968
31.600,1.3419
31.650,1.2000
